id,predicted_genre
1580,"['Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Remaja']"
1581,[]
1582,['Cerpen Cinta']
1583,[]
1584,['Cerpen Cinta']
1585,['Cerpen Persahabatan']
1586,"['Cerpen Cinta', 'Cerpen Keluarga']"
1587,"['Cerpen Keluarga', 'Cerpen Sedih']"
1588,['Cerpen Remaja']
1589,[]
1590,['Cerpen Sedih']
1591,"['Cerpen Cinta', 'Cerpen Persahabatan', 'Cerpen Sedih']"
1592,[]
1593,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Remaja']"
1594,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
1595,[]
1596,[]
1597,['Cerpen Anak']
1598,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
1599,['Cerpen Cinta Sedih']
1600,"['Cerpen Cinta', 'Cerpen Remaja']"
1601,[]
1602,"['Cerpen Anak', 'Cerpen Sedih']"
1603,"['Cerpen Anak', 'Cerpen Kehidupan']"
1604,"['Cerpen Cinta', 'Cerpen Remaja']"
1605,[]
1606,[]
1607,"['Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Remaja']"
1608,[]
1609,['Cerpen Fantasi (Fiksi)']
1610,[]
1611,['Cerpen Persahabatan']
1612,['Cerpen Cinta Sedih']
1613,['Cerpen Remaja']
1614,['Cerpen Sedih']
1615,[]
1616,"['Cerpen Cinta', 'Cerpen Remaja']"
1617,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
1618,"['Cerpen Anak', 'Cerpen Persahabatan']"
1619,['Cerpen Keluarga']
1620,['Cerpen Anak']
1621,['Cerpen Persahabatan']
1622,['Cerpen Keluarga']
1623,['Cerpen Cinta Sedih']
1624,[]
1625,['Cerpen Keluarga']
1626,[]
1627,['Cerpen Kehidupan']
1628,[]
1629,[]
1630,['Cerpen Persahabatan']
1631,['Cerpen Anak']
1632,[]
1633,['Cerpen Persahabatan']
1634,[]
1635,"['Cerpen Fantasi (Fiksi)', 'Cerpen Persahabatan']"
1636,[]
1637,['Cerpen Anak']
1638,"['Cerpen Persahabatan', 'Cerpen Sedih']"
1639,['Cerpen Fantasi (Fiksi)']
1640,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
1641,[]
1642,['Cerpen Keluarga']
1643,[]
1644,['Cerpen Cinta Sedih']
1645,['Cerpen Cinta']
1646,['Cerpen Anak']
1647,[]
1648,[]
1649,['Cerpen Persahabatan']
1650,[]
1651,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1652,['Cerpen Persahabatan']
1653,[]
1654,[]
1655,"['Cerpen Anak', 'Cerpen Persahabatan']"
1656,"['Cerpen Anak', 'Cerpen Persahabatan']"
1657,['Cerpen Persahabatan']
1658,['Cerpen Remaja']
1659,['Cerpen Cinta']
1660,[]
1661,['Cerpen Remaja']
1662,[]
1663,"['Cerpen Anak', 'Cerpen Keluarga']"
1664,['Cerpen Keluarga']
1665,['Cerpen Keluarga']
1666,[]
1667,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1668,"['Cerpen Cinta Sedih', 'Cerpen Keluarga', 'Cerpen Sedih']"
1669,[]
1670,['Cerpen Anak']
1671,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1672,['Cerpen Fantasi (Fiksi)']
1673,[]
1674,[]
1675,['Cerpen Persahabatan']
1676,['Cerpen Cinta Sedih']
1677,['Cerpen Keluarga']
1678,['Cerpen Anak']
1679,[]
1680,['Cerpen Remaja']
1681,['Cerpen Cinta']
1682,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1683,['Cerpen Persahabatan']
1684,['Cerpen Remaja']
1685,['Cerpen Cinta']
1686,['Cerpen Cinta']
1687,['Cerpen Cinta']
1688,['Cerpen Fantasi (Fiksi)']
1689,"['Cerpen Fantasi (Fiksi)', 'Cerpen Persahabatan']"
1690,['Cerpen Remaja']
1691,['Cerpen Keluarga']
1692,"['Cerpen Cinta', 'Cerpen Remaja']"
1693,['Cerpen Anak']
1694,[]
1695,[]
1696,['Cerpen Remaja']
1697,[]
1698,['Cerpen Remaja']
1699,['Cerpen Anak']
1700,[]
1701,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1702,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1703,"['Cerpen Anak', 'Cerpen Keluarga']"
1704,['Cerpen Cinta']
1705,['Cerpen Cinta Sedih']
1706,['Cerpen Keluarga']
1707,['Cerpen Fantasi (Fiksi)']
1708,['Cerpen Anak']
1709,['Cerpen Cinta Sedih']
1710,['Cerpen Keluarga']
1711,"['Cerpen Anak', 'Cerpen Persahabatan']"
1712,['Cerpen Anak']
1713,"['Cerpen Kehidupan', 'Cerpen Sedih']"
1714,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1715,['Cerpen Persahabatan']
1716,"['Cerpen Anak', 'Cerpen Persahabatan']"
1717,['Cerpen Keluarga']
1718,['Cerpen Patah Hati']
1719,['Cerpen Cinta Sedih']
1720,['Cerpen Cinta']
1721,[]
1722,[]
1723,['Cerpen Kehidupan']
1724,"['Cerpen Cinta', 'Cerpen Fantasi (Fiksi)']"
1725,['Cerpen Patah Hati']
1726,[]
1727,['Cerpen Cinta']
1728,['Cerpen Persahabatan']
1729,['Cerpen Cinta']
1730,"['Cerpen Cinta', 'Cerpen Kehidupan']"
1731,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
1732,[]
1733,['Cerpen Persahabatan']
1734,"['Cerpen Anak', 'Cerpen Keluarga']"
1735,['Cerpen Patah Hati']
1736,[]
1737,['Cerpen Anak']
1738,"['Cerpen Cinta Sedih', 'Cerpen Fantasi (Fiksi)']"
1739,['Cerpen Cinta']
1740,['Cerpen Kehidupan']
1741,['Cerpen Cinta']
1742,['Cerpen Cinta']
1743,['Cerpen Sedih']
1744,[]
1745,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
1746,['Cerpen Kehidupan']
1747,[]
1748,['Cerpen Keluarga']
1749,"['Cerpen Keluarga', 'Cerpen Sedih']"
1750,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
1751,['Cerpen Remaja']
1752,['Cerpen Cinta Sedih']
1753,['Cerpen Kehidupan']
1754,"['Cerpen Fantasi (Fiksi)', 'Cerpen Kehidupan']"
1755,['Cerpen Remaja']
1756,"['Cerpen Cinta', 'Cerpen Persahabatan']"
1757,"['Cerpen Keluarga', 'Cerpen Sedih']"
1758,['Cerpen Remaja']
1759,"['Cerpen Cinta', 'Cerpen Fantasi (Fiksi)']"
1760,['Cerpen Cinta']
1761,['Cerpen Anak']
1762,['Cerpen Keluarga']
1763,[]
1764,['Cerpen Remaja']
1765,['Cerpen Cinta']
1766,['Cerpen Anak']
1767,['Cerpen Cinta Sedih']
1768,[]
1769,['Cerpen Cinta']
1770,[]
1771,"['Cerpen Cinta', 'Cerpen Persahabatan']"
1772,['Cerpen Cinta']
1773,[]
1774,[]
1775,['Cerpen Keluarga']
1776,[]
1777,['Cerpen Remaja']
1778,['Cerpen Anak']
1779,['Cerpen Keluarga']
1780,['Cerpen Remaja']
1781,"['Cerpen Anak', 'Cerpen Persahabatan']"
1782,['Cerpen Anak']
1783,['Cerpen Cinta']
1784,['Cerpen Persahabatan']
1785,['Cerpen Anak']
1786,[]
1787,['Cerpen Persahabatan']
1788,['Cerpen Cinta Sedih']
1789,['Cerpen Fantasi (Fiksi)']
1790,"['Cerpen Cinta', 'Cerpen Remaja']"
1791,['Cerpen Anak']
1792,"['Cerpen Cinta', 'Cerpen Keluarga']"
1793,[]
1794,[]
1795,"['Cerpen Cinta', 'Cerpen Patah Hati']"
1796,['Cerpen Persahabatan']
1797,[]
1798,['Cerpen Fantasi (Fiksi)']
1799,"['Cerpen Keluarga', 'Cerpen Sedih']"
1800,[]
1801,"['Cerpen Anak', 'Cerpen Sedih']"
1802,['Cerpen Persahabatan']
1803,['Cerpen Anak']
1804,"['Cerpen Cinta', 'Cerpen Remaja']"
1805,"['Cerpen Cinta', 'Cerpen Patah Hati', 'Cerpen Remaja']"
1806,[]
1807,[]
1808,[]
1809,"['Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga']"
1810,['Cerpen Anak']
1811,[]
1812,['Cerpen Persahabatan']
1813,"['Cerpen Cinta', 'Cerpen Remaja']"
1814,"['Cerpen Keluarga', 'Cerpen Sedih']"
1815,"['Cerpen Keluarga', 'Cerpen Sedih']"
1816,['Cerpen Remaja']
1817,['Cerpen Kehidupan']
1818,[]
1819,"['Cerpen Cinta', 'Cerpen Keluarga', 'Cerpen Sedih']"
1820,['Cerpen Remaja']
1821,"['Cerpen Cinta', 'Cerpen Remaja']"
1822,['Cerpen Remaja']
1823,['Cerpen Anak']
1824,['Cerpen Cinta']
1825,['Cerpen Kehidupan']
1826,[]
1827,[]
1828,['Cerpen Cinta']
1829,['Cerpen Cinta']
1830,[]
1831,['Cerpen Keluarga']
1832,['Cerpen Keluarga']
1833,['Cerpen Keluarga']
1834,"['Cerpen Cinta', 'Cerpen Remaja']"
1835,['Cerpen Remaja']
1836,['Cerpen Persahabatan']
1837,['Cerpen Kehidupan']
1838,['Cerpen Anak']
1839,['Cerpen Persahabatan']
1840,['Cerpen Kehidupan']
1841,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1842,[]
1843,['Cerpen Kehidupan']
1844,['Cerpen Persahabatan']
1845,['Cerpen Cinta']
1846,['Cerpen Remaja']
1847,['Cerpen Cinta']
1848,['Cerpen Anak']
1849,['Cerpen Cinta']
1850,['Cerpen Remaja']
1851,[]
1852,['Cerpen Cinta']
1853,['Cerpen Cinta Sedih']
1854,[]
1855,['Cerpen Persahabatan']
1856,['Cerpen Sedih']
1857,"['Cerpen Keluarga', 'Cerpen Sedih']"
1858,['Cerpen Cinta Sedih']
1859,['Cerpen Fantasi (Fiksi)']
1860,"['Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
1861,['Cerpen Remaja']
1862,[]
1863,['Cerpen Keluarga']
1864,[]
1865,['Cerpen Keluarga']
1866,['Cerpen Remaja']
1867,[]
1868,['Cerpen Remaja']
1869,['Cerpen Keluarga']
1870,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan']"
1871,['Cerpen Anak']
1872,"['Cerpen Anak', 'Cerpen Persahabatan']"
1873,[]
1874,"['Cerpen Keluarga', 'Cerpen Persahabatan']"
1875,['Cerpen Keluarga']
1876,['Cerpen Cinta']
1877,"['Cerpen Keluarga', 'Cerpen Sedih']"
1878,['Cerpen Cinta']
1879,['Cerpen Persahabatan']
1880,"['Cerpen Keluarga', 'Cerpen Sedih']"
1881,['Cerpen Cinta']
1882,['Cerpen Cinta']
1883,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1884,[]
1885,"['Cerpen Cinta', 'Cerpen Remaja']"
1886,['Cerpen Persahabatan']
1887,[]
1888,"['Cerpen Cinta Sedih', 'Cerpen Kehidupan']"
1889,"['Cerpen Anak', 'Cerpen Keluarga']"
1890,[]
1891,['Cerpen Keluarga']
1892,['Cerpen Fantasi (Fiksi)']
1893,['Cerpen Keluarga']
1894,"['Cerpen Keluarga', 'Cerpen Sedih']"
1895,[]
1896,['Cerpen Cinta']
1897,['Cerpen Cinta']
1898,['Cerpen Cinta']
1899,['Cerpen Cinta Sedih']
1900,[]
1901,['Cerpen Persahabatan']
1902,['Cerpen Persahabatan']
1903,[]
1904,['Cerpen Cinta']
1905,['Cerpen Fantasi (Fiksi)']
1906,['Cerpen Persahabatan']
1907,['Cerpen Anak']
1908,['Cerpen Keluarga']
1909,"['Cerpen Anak', 'Cerpen Persahabatan']"
1910,"['Cerpen Keluarga', 'Cerpen Patah Hati', 'Cerpen Sedih']"
1911,[]
1912,['Cerpen Fantasi (Fiksi)']
1913,['Cerpen Anak']
1914,['Cerpen Anak']
1915,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
1916,['Cerpen Fantasi (Fiksi)']
1917,['Cerpen Keluarga']
1918,[]
1919,"['Cerpen Cinta', 'Cerpen Persahabatan', 'Cerpen Remaja']"
1920,['Cerpen Cinta Sedih']
1921,['Cerpen Keluarga']
1922,['Cerpen Cinta Sedih']
1923,['Cerpen Anak']
1924,"['Cerpen Cinta', 'Cerpen Persahabatan', 'Cerpen Remaja']"
1925,['Cerpen Remaja']
1926,['Cerpen Anak']
1927,['Cerpen Anak']
1928,[]
1929,[]
1930,[]
1931,['Cerpen Keluarga']
1932,['Cerpen Persahabatan']
1933,['Cerpen Cinta Sedih']
1934,['Cerpen Anak']
1935,['Cerpen Remaja']
1936,['Cerpen Cinta']
1937,"['Cerpen Anak', 'Cerpen Persahabatan']"
1938,['Cerpen Cinta']
1939,['Cerpen Fantasi (Fiksi)']
1940,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
1941,['Cerpen Cinta']
1942,['Cerpen Remaja']
1943,"['Cerpen Cinta', 'Cerpen Patah Hati']"
1944,['Cerpen Remaja']
1945,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
1946,"['Cerpen Cinta', 'Cerpen Remaja']"
1947,['Cerpen Fantasi (Fiksi)']
1948,['Cerpen Keluarga']
1949,['Cerpen Cinta Sedih']
1950,"['Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
1951,['Cerpen Persahabatan']
1952,"['Cerpen Fantasi (Fiksi)', 'Cerpen Sedih']"
1953,['Cerpen Patah Hati']
1954,['Cerpen Anak']
1955,[]
1956,[]
1957,['Cerpen Cinta Sedih']
1958,['Cerpen Fantasi (Fiksi)']
1959,['Cerpen Persahabatan']
1960,"['Cerpen Fantasi (Fiksi)', 'Cerpen Kehidupan']"
1961,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
1962,['Cerpen Kehidupan']
1963,['Cerpen Persahabatan']
1964,['Cerpen Remaja']
1965,['Cerpen Anak']
1966,['Cerpen Anak']
1967,['Cerpen Cinta']
1968,['Cerpen Cinta']
1969,[]
1970,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1971,['Cerpen Cinta']
1972,['Cerpen Keluarga']
1973,['Cerpen Sedih']
1974,[]
1975,[]
1976,[]
1977,"['Cerpen Anak', 'Cerpen Sedih']"
1978,[]
1979,[]
1980,"['Cerpen Cinta', 'Cerpen Remaja']"
1981,[]
1982,[]
1983,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)', 'Cerpen Persahabatan']"
1984,[]
1985,['Cerpen Keluarga']
1986,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
1987,[]
1988,[]
1989,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
1990,"['Cerpen Cinta', 'Cerpen Sedih']"
1991,['Cerpen Persahabatan']
1992,['Cerpen Keluarga']
1993,['Cerpen Remaja']
1994,['Cerpen Persahabatan']
1995,['Cerpen Keluarga']
1996,['Cerpen Remaja']
1997,"['Cerpen Keluarga', 'Cerpen Sedih']"
1998,"['Cerpen Persahabatan', 'Cerpen Remaja']"
1999,"['Cerpen Anak', 'Cerpen Sedih']"
2000,[]
2001,"['Cerpen Cinta', 'Cerpen Patah Hati']"
2002,"['Cerpen Cinta', 'Cerpen Remaja']"
2003,['Cerpen Fantasi (Fiksi)']
2004,['Cerpen Anak']
2005,['Cerpen Fantasi (Fiksi)']
2006,"['Cerpen Cinta', 'Cerpen Persahabatan']"
2007,[]
2008,['Cerpen Anak']
2009,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
2010,"['Cerpen Cinta', 'Cerpen Patah Hati']"
2011,['Cerpen Fantasi (Fiksi)']
2012,[]
2013,[]
2014,"['Cerpen Cinta', 'Cerpen Persahabatan']"
2015,[]
2016,"['Cerpen Keluarga', 'Cerpen Sedih']"
2017,"['Cerpen Keluarga', 'Cerpen Sedih']"
2018,['Cerpen Remaja']
2019,['Cerpen Fantasi (Fiksi)']
2020,"['Cerpen Cinta Sedih', 'Cerpen Sedih']"
2021,"['Cerpen Cinta', 'Cerpen Persahabatan']"
2022,[]
2023,"['Cerpen Anak', 'Cerpen Keluarga']"
2024,['Cerpen Cinta']
2025,['Cerpen Fantasi (Fiksi)']
2026,"['Cerpen Cinta', 'Cerpen Persahabatan']"
2027,[]
2028,['Cerpen Cinta']
2029,['Cerpen Kehidupan']
2030,[]
2031,[]
2032,['Cerpen Remaja']
2033,['Cerpen Fantasi (Fiksi)']
2034,"['Cerpen Cinta', 'Cerpen Patah Hati']"
2035,['Cerpen Remaja']
2036,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
2037,['Cerpen Cinta']
2038,"['Cerpen Keluarga', 'Cerpen Sedih']"
2039,[]
2040,['Cerpen Anak']
2041,['Cerpen Cinta Sedih']
2042,['Cerpen Cinta']
2043,"['Cerpen Cinta', 'Cerpen Kehidupan']"
2044,[]
2045,['Cerpen Keluarga']
2046,['Cerpen Anak']
2047,['Cerpen Cinta Sedih']
2048,"['Cerpen Cinta', 'Cerpen Persahabatan']"
2049,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
2050,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
2051,['Cerpen Patah Hati']
2052,[]
2053,"['Cerpen Anak', 'Cerpen Persahabatan']"
2054,[]
2055,['Cerpen Cinta']
2056,['Cerpen Anak']
2057,[]
2058,['Cerpen Cinta Sedih']
2059,['Cerpen Patah Hati']
2060,['Cerpen Cinta Sedih']
2061,['Cerpen Cinta']
2062,['Cerpen Remaja']
2063,['Cerpen Cinta Sedih']
2064,['Cerpen Anak']
2065,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2066,"['Cerpen Cinta', 'Cerpen Kehidupan']"
2067,"['Cerpen Anak', 'Cerpen Keluarga', 'Cerpen Sedih']"
2068,['Cerpen Anak']
2069,['Cerpen Cinta']
2070,['Cerpen Anak']
2071,['Cerpen Anak']
2072,['Cerpen Fantasi (Fiksi)']
2073,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
2074,"['Cerpen Anak', 'Cerpen Cinta']"
2075,['Cerpen Fantasi (Fiksi)']
2076,['Cerpen Cinta Sedih']
2077,['Cerpen Persahabatan']
2078,['Cerpen Cinta Sedih']
2079,"['Cerpen Anak', 'Cerpen Keluarga', 'Cerpen Sedih']"
2080,['Cerpen Kehidupan']
2081,[]
2082,['Cerpen Cinta']
2083,"['Cerpen Cinta', 'Cerpen Remaja']"
2084,['Cerpen Remaja']
2085,[]
2086,"['Cerpen Cinta', 'Cerpen Sedih']"
2087,"['Cerpen Anak', 'Cerpen Keluarga']"
2088,[]
2089,[]
2090,['Cerpen Cinta']
2091,[]
2092,['Cerpen Fantasi (Fiksi)']
2093,['Cerpen Persahabatan']
2094,['Cerpen Remaja']
2095,['Cerpen Fantasi (Fiksi)']
2096,['Cerpen Persahabatan']
2097,['Cerpen Cinta Sedih']
2098,"['Cerpen Anak', 'Cerpen Sedih']"
2099,[]
2100,['Cerpen Kehidupan']
2101,['Cerpen Anak']
2102,[]
2103,['Cerpen Cinta']
2104,"['Cerpen Cinta Sedih', 'Cerpen Keluarga', 'Cerpen Sedih']"
2105,[]
2106,"['Cerpen Patah Hati', 'Cerpen Remaja']"
2107,[]
2108,"['Cerpen Anak', 'Cerpen Keluarga']"
2109,['Cerpen Kehidupan']
2110,"['Cerpen Cinta', 'Cerpen Remaja']"
2111,[]
2112,['Cerpen Cinta']
2113,['Cerpen Cinta']
2114,"['Cerpen Keluarga', 'Cerpen Sedih']"
2115,['Cerpen Cinta']
2116,['Cerpen Remaja']
2117,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Sedih']"
2118,"['Cerpen Cinta', 'Cerpen Persahabatan', 'Cerpen Remaja']"
2119,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2120,"['Cerpen Anak', 'Cerpen Persahabatan']"
2121,[]
2122,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2123,"['Cerpen Anak', 'Cerpen Keluarga']"
2124,['Cerpen Fantasi (Fiksi)']
2125,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2126,"['Cerpen Keluarga', 'Cerpen Sedih']"
2127,['Cerpen Anak']
2128,['Cerpen Keluarga']
2129,['Cerpen Patah Hati']
2130,['Cerpen Kehidupan']
2131,['Cerpen Persahabatan']
2132,[]
2133,"['Cerpen Patah Hati', 'Cerpen Persahabatan', 'Cerpen Remaja']"
2134,['Cerpen Keluarga']
2135,[]
2136,"['Cerpen Cinta', 'Cerpen Remaja']"
2137,"['Cerpen Keluarga', 'Cerpen Sedih']"
2138,[]
2139,['Cerpen Cinta']
2140,[]
2141,[]
2142,['Cerpen Anak']
2143,['Cerpen Cinta']
2144,['Cerpen Persahabatan']
2145,['Cerpen Anak']
2146,['Cerpen Remaja']
2147,['Cerpen Cinta']
2148,"['Cerpen Anak', 'Cerpen Persahabatan']"
2149,['Cerpen Remaja']
2150,[]
2151,['Cerpen Remaja']
2152,"['Cerpen Anak', 'Cerpen Keluarga']"
2153,['Cerpen Anak']
2154,[]
2155,['Cerpen Cinta']
2156,[]
2157,[]
2158,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
2159,[]
2160,['Cerpen Anak']
2161,['Cerpen Anak']
2162,[]
2163,['Cerpen Cinta']
2164,[]
2165,[]
2166,['Cerpen Persahabatan']
2167,['Cerpen Anak']
2168,['Cerpen Keluarga']
2169,[]
2170,['Cerpen Keluarga']
2171,['Cerpen Persahabatan']
2172,['Cerpen Cinta']
2173,['Cerpen Keluarga']
2174,['Cerpen Persahabatan']
2175,"['Cerpen Cinta', 'Cerpen Fantasi (Fiksi)']"
2176,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2177,['Cerpen Persahabatan']
2178,['Cerpen Keluarga']
2179,['Cerpen Cinta']
2180,"['Cerpen Patah Hati', 'Cerpen Remaja']"
2181,"['Cerpen Cinta', 'Cerpen Remaja']"
2182,['Cerpen Remaja']
2183,[]
2184,[]
2185,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
2186,[]
2187,['Cerpen Cinta Sedih']
2188,['Cerpen Kehidupan']
2189,['Cerpen Anak']
2190,[]
2191,['Cerpen Anak']
2192,['Cerpen Cinta']
2193,['Cerpen Persahabatan']
2194,[]
2195,['Cerpen Remaja']
2196,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
2197,[]
2198,"['Cerpen Cinta', 'Cerpen Remaja']"
2199,['Cerpen Cinta']
2200,[]
2201,[]
2202,['Cerpen Fantasi (Fiksi)']
2203,['Cerpen Persahabatan']
2204,['Cerpen Anak']
2205,['Cerpen Cinta']
2206,[]
2207,[]
2208,[]
2209,['Cerpen Anak']
2210,['Cerpen Persahabatan']
2211,['Cerpen Persahabatan']
2212,[]
2213,[]
2214,"['Cerpen Cinta', 'Cerpen Kehidupan']"
2215,['Cerpen Cinta Sedih']
2216,['Cerpen Anak']
2217,[]
2218,[]
2219,['Cerpen Cinta']
2220,['Cerpen Cinta Sedih']
2221,[]
2222,"['Cerpen Cinta', 'Cerpen Remaja']"
2223,['Cerpen Persahabatan']
2224,['Cerpen Sedih']
2225,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2226,[]
2227,[]
2228,['Cerpen Persahabatan']
2229,[]
2230,['Cerpen Fantasi (Fiksi)']
2231,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
2232,['Cerpen Anak']
2233,[]
2234,[]
2235,[]
2236,"['Cerpen Cinta', 'Cerpen Remaja']"
2237,['Cerpen Keluarga']
2238,['Cerpen Anak']
2239,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
2240,[]
2241,['Cerpen Persahabatan']
2242,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
2243,['Cerpen Cinta']
2244,[]
2245,['Cerpen Sedih']
2246,"['Cerpen Keluarga', 'Cerpen Sedih']"
2247,"['Cerpen Kehidupan', 'Cerpen Persahabatan']"
2248,"['Cerpen Cinta', 'Cerpen Remaja']"
2249,[]
2250,"['Cerpen Keluarga', 'Cerpen Sedih']"
2251,[]
2252,[]
2253,"['Cerpen Persahabatan', 'Cerpen Sedih']"
2254,[]
2255,[]
2256,"['Cerpen Cinta', 'Cerpen Remaja']"
2257,"['Cerpen Cinta', 'Cerpen Remaja']"
2258,['Cerpen Fantasi (Fiksi)']
2259,['Cerpen Fantasi (Fiksi)']
2260,['Cerpen Persahabatan']
2261,['Cerpen Anak']
2262,"['Cerpen Persahabatan', 'Cerpen Sedih']"
2263,[]
2264,['Cerpen Anak']
2265,['Cerpen Cinta Sedih']
2266,['Cerpen Keluarga']
2267,"['Cerpen Cinta', 'Cerpen Fantasi (Fiksi)']"
2268,['Cerpen Fantasi (Fiksi)']
2269,['Cerpen Fantasi (Fiksi)']
2270,['Cerpen Anak']
2271,['Cerpen Cinta']
2272,"['Cerpen Persahabatan', 'Cerpen Sedih']"
2273,[]
2274,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2275,['Cerpen Persahabatan']
2276,"['Cerpen Fantasi (Fiksi)', 'Cerpen Patah Hati']"
2277,['Cerpen Fantasi (Fiksi)']
2278,['Cerpen Cinta Sedih']
2279,['Cerpen Persahabatan']
2280,['Cerpen Persahabatan']
2281,[]
2282,[]
2283,['Cerpen Sedih']
2284,['Cerpen Cinta']
2285,"['Cerpen Kehidupan', 'Cerpen Persahabatan']"
2286,['Cerpen Anak']
2287,['Cerpen Cinta Sedih']
2288,['Cerpen Cinta']
2289,['Cerpen Anak']
2290,[]
2291,['Cerpen Cinta']
2292,['Cerpen Kehidupan']
2293,[]
2294,"['Cerpen Keluarga', 'Cerpen Sedih']"
2295,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Persahabatan', 'Cerpen Sedih']"
2296,"['Cerpen Keluarga', 'Cerpen Sedih']"
2297,[]
2298,['Cerpen Anak']
2299,['Cerpen Persahabatan']
2300,"['Cerpen Cinta', 'Cerpen Remaja']"
2301,['Cerpen Anak']
2302,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2303,"['Cerpen Keluarga', 'Cerpen Sedih']"
2304,[]
2305,['Cerpen Cinta']
2306,['Cerpen Anak']
2307,"['Cerpen Anak', 'Cerpen Persahabatan']"
2308,[]
2309,['Cerpen Persahabatan']
2310,['Cerpen Anak']
2311,['Cerpen Persahabatan']
2312,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
2313,"['Cerpen Cinta', 'Cerpen Patah Hati', 'Cerpen Remaja']"
2314,[]
2315,[]
2316,"['Cerpen Anak', 'Cerpen Keluarga']"
2317,"['Cerpen Anak', 'Cerpen Keluarga']"
2318,['Cerpen Anak']
2319,[]
2320,[]
2321,['Cerpen Persahabatan']
2322,[]
2323,['Cerpen Anak']
2324,['Cerpen Cinta']
2325,['Cerpen Remaja']
2326,['Cerpen Anak']
2327,['Cerpen Remaja']
2328,[]
2329,['Cerpen Cinta']
2330,['Cerpen Keluarga']
2331,['Cerpen Keluarga']
2332,['Cerpen Cinta Sedih']
2333,['Cerpen Cinta']
2334,['Cerpen Anak']
2335,['Cerpen Fantasi (Fiksi)']
2336,['Cerpen Remaja']
2337,['Cerpen Cinta']
2338,"['Cerpen Persahabatan', 'Cerpen Sedih']"
2339,['Cerpen Cinta']
2340,['Cerpen Anak']
2341,['Cerpen Cinta']
2342,['Cerpen Cinta']
2343,['Cerpen Cinta']
2344,['Cerpen Keluarga']
2345,['Cerpen Keluarga']
2346,['Cerpen Keluarga']
2347,"['Cerpen Keluarga', 'Cerpen Sedih']"
2348,"['Cerpen Cinta', 'Cerpen Remaja']"
2349,[]
2350,[]
2351,[]
2352,['Cerpen Cinta Sedih']
2353,['Cerpen Remaja']
2354,['Cerpen Kehidupan']
2355,[]
2356,[]
2357,['Cerpen Keluarga']
2358,['Cerpen Fantasi (Fiksi)']
