id,predicted_genre
2539,"['Cerpen Keluarga', 'Cerpen Sedih']"
2540,"['Cerpen Remaja', 'Cerpen Cinta', 'Cerpen Cinta Sedih', 'Cerpen Persahabatan']"
2541,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Persahabatan', 'Cerpen Cinta Sedih']"
2542,['Cerpen Remaja']
2543,[]
2544,"['Cerpen Keluarga', 'Cerpen Sedih']"
2545,"['Cerpen Remaja', 'Cerpen Cinta']"
2546,[]
2547,['Cerpen Cinta Sedih']
2548,['Cerpen Cinta']
2549,[]
2550,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
2551,"['Cerpen Anak', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Keluarga', 'Cerpen Sedih']"
2552,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Persahabatan']"
2553,"['Cerpen Cinta Sedih', 'Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
2554,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
2555,['Cerpen Remaja']
2556,['Cerpen Keluarga']
2557,['Cerpen Keluarga']
2558,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Sedih']"
2559,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
2560,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati', 'Cerpen Sedih']"
2561,['Cerpen Cinta Sedih']
2562,"['Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Cinta']"
2563,['Cerpen Remaja']
2564,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Kehidupan']"
2565,['Cerpen Remaja']
2566,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
2567,['Cerpen Cinta Sedih']
2568,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2569,['Cerpen Remaja']
2570,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
2571,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
2572,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
2573,[]
2574,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
2575,"['Cerpen Cinta Sedih', 'Cerpen Sedih', 'Cerpen Keluarga']"
2576,"['Cerpen Cinta Sedih', 'Cerpen Sedih', 'Cerpen Keluarga', 'Cerpen Persahabatan']"
2577,"['Cerpen Anak', 'Cerpen Persahabatan']"
2578,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
2579,['Cerpen Keluarga']
2580,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
2581,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Kehidupan']"
2582,['Cerpen Cinta']
2583,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
2584,"['Cerpen Persahabatan', 'Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Anak']"
2585,"['Cerpen Keluarga', 'Cerpen Sedih']"
2586,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
2587,[]
2588,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
2589,"['Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Cinta']"
2590,[]
2591,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Fantasi (Fiksi)', 'Cerpen Cinta', 'Cerpen Kehidupan']"
2592,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Cinta Sedih']"
2593,"['Cerpen Fantasi (Fiksi)', 'Cerpen Cinta Sedih']"
2594,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2595,"['Cerpen Cinta', 'Cerpen Remaja']"
2596,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
2597,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Sedih', 'Cerpen Fantasi (Fiksi)']"
2598,"['Cerpen Cinta', 'Cerpen Remaja']"
2599,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati']"
2600,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
2601,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Cinta']"
2602,"['Cerpen Remaja', 'Cerpen Persahabatan', 'Cerpen Patah Hati']"
2603,['Cerpen Keluarga']
2604,['Cerpen Persahabatan']
2605,['Cerpen Fantasi (Fiksi)']
2606,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
2607,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Fantasi (Fiksi)']"
2608,['Cerpen Cinta']
2609,"['Cerpen Remaja', 'Cerpen Cinta']"
2610,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Cinta Sedih']"
2611,['Cerpen Cinta Sedih']
2612,['Cerpen Cinta Sedih']
2613,"['Cerpen Anak', 'Cerpen Keluarga', 'Cerpen Sedih']"
2614,"['Cerpen Keluarga', 'Cerpen Sedih']"
2615,[]
2616,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
2617,"['Cerpen Keluarga', 'Cerpen Sedih']"
2618,['Cerpen Fantasi (Fiksi)']
2619,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
2620,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2621,"['Cerpen Cinta', 'Cerpen Remaja']"
2622,[]
2623,"['Cerpen Anak', 'Cerpen Remaja', 'Cerpen Persahabatan']"
2624,"['Cerpen Remaja', 'Cerpen Persahabatan']"
2625,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Kehidupan']"
2626,[]
2627,"['Cerpen Cinta', 'Cerpen Persahabatan']"
2628,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
2629,['Cerpen Kehidupan']
2630,[]
2631,['Cerpen Cinta Sedih']
2632,['Cerpen Persahabatan']
2633,['Cerpen Persahabatan']
2634,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
2635,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
2636,"['Cerpen Cinta Sedih', 'Cerpen Kehidupan']"
2637,[]
2638,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Cinta Sedih']"
2639,"['Cerpen Cinta Sedih', 'Cerpen Fantasi (Fiksi)', 'Cerpen Sedih']"
2640,"['Cerpen Cinta Sedih', 'Cerpen Fantasi (Fiksi)']"
2641,['Cerpen Cinta']
2642,"['Cerpen Cinta', 'Cerpen Remaja']"
2643,['Cerpen Remaja']
2644,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
2645,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2646,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
2647,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga']"
2648,"['Cerpen Cinta', 'Cerpen Remaja']"
2649,[]
2650,['Cerpen Anak']
2651,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Cinta']"
2652,[]
2653,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
2654,"['Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
2655,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
2656,"['Cerpen Keluarga', 'Cerpen Sedih']"
2657,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
2658,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Anak', 'Cerpen Persahabatan']"
2659,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2660,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Remaja']"
2661,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
2662,['Cerpen Remaja']
2663,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Sedih', 'Cerpen Anak']"
2664,['Cerpen Kehidupan']
2665,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Sedih', 'Cerpen Patah Hati', 'Cerpen Keluarga']"
2666,[]
2667,['Cerpen Cinta Sedih']
2668,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
2669,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
2670,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
2671,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
2672,"['Cerpen Remaja', 'Cerpen Cinta']"
2673,[]
2674,['Cerpen Cinta']
2675,['Cerpen Kehidupan']
2676,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
2677,[]
2678,"['Cerpen Anak', 'Cerpen Persahabatan']"
2679,['Cerpen Fantasi (Fiksi)']
2680,['Cerpen Keluarga']
2681,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Cinta']"
2682,"['Cerpen Cinta Sedih', 'Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Patah Hati', 'Cerpen Sedih', 'Cerpen Cinta']"
2683,[]
2684,"['Cerpen Cinta Sedih', 'Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
2685,[]
2686,"['Cerpen Cinta', 'Cerpen Remaja']"
2687,"['Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati', 'Cerpen Cinta Sedih']"
2688,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati']"
2689,"['Cerpen Kehidupan', 'Cerpen Sedih', 'Cerpen Keluarga']"
2690,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2691,['Cerpen Cinta Sedih']
2692,"['Cerpen Persahabatan', 'Cerpen Sedih', 'Cerpen Keluarga']"
2693,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
2694,['Cerpen Keluarga']
2695,['Cerpen Cinta']
2696,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
2697,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
2698,['Cerpen Persahabatan']
2699,"['Cerpen Cinta', 'Cerpen Sedih']"
2700,[]
2701,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Kehidupan']"
2702,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2703,"['Cerpen Patah Hati', 'Cerpen Cinta', 'Cerpen Cinta Sedih']"
2704,['Cerpen Cinta Sedih']
2705,"['Cerpen Keluarga', 'Cerpen Anak']"
2706,['Cerpen Cinta']
2707,['Cerpen Remaja']
2708,['Cerpen Fantasi (Fiksi)']
2709,[]
2710,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
2711,['Cerpen Keluarga']
2712,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Anak']"
2713,['Cerpen Cinta Sedih']
2714,"['Cerpen Remaja', 'Cerpen Cinta']"
2715,"['Cerpen Anak', 'Cerpen Keluarga']"
2716,['Cerpen Sedih']
2717,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
2718,"['Cerpen Persahabatan', 'Cerpen Cinta']"
2719,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Sedih']"
2720,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Anak', 'Cerpen Sedih']"
2721,['Cerpen Cinta Sedih']
2722,"['Cerpen Persahabatan', 'Cerpen Cinta']"
2723,['Cerpen Cinta']
2724,['Cerpen Keluarga']
2725,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
2726,['Cerpen Kehidupan']
2727,['Cerpen Persahabatan']
2728,['Cerpen Anak']
2729,['Cerpen Cinta Sedih']
2730,"['Cerpen Cinta', 'Cerpen Remaja']"
2731,"['Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Kehidupan']"
2732,['Cerpen Remaja']
2733,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Anak', 'Cerpen Kehidupan']"
2734,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2735,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Sedih']"
2736,['Cerpen Cinta Sedih']
2737,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
2738,['Cerpen Cinta Sedih']
2739,"['Cerpen Persahabatan', 'Cerpen Anak']"
2740,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja']"
2741,"['Cerpen Anak', 'Cerpen Remaja', 'Cerpen Keluarga']"
2742,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
2743,[]
2744,"['Cerpen Cinta Sedih', 'Cerpen Keluarga']"
2745,['Cerpen Fantasi (Fiksi)']
2746,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Persahabatan']"
2747,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2748,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Cinta Sedih']"
2749,"['Cerpen Anak', 'Cerpen Persahabatan']"
2750,"['Cerpen Anak', 'Cerpen Remaja']"
2751,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
2752,"['Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Cinta']"
2753,"['Cerpen Remaja', 'Cerpen Patah Hati']"
2754,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
2755,"['Cerpen Keluarga', 'Cerpen Sedih']"
2756,"['Cerpen Keluarga', 'Cerpen Sedih']"
2757,['Cerpen Cinta Sedih']
2758,['Cerpen Fantasi (Fiksi)']
2759,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Persahabatan', 'Cerpen Patah Hati', 'Cerpen Cinta Sedih']"
2760,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
2761,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
2762,['Cerpen Remaja']
2763,['Cerpen Kehidupan']
2764,"['Cerpen Cinta Sedih', 'Cerpen Keluarga', 'Cerpen Sedih']"
2765,['Cerpen Cinta Sedih']
2766,"['Cerpen Anak', 'Cerpen Remaja', 'Cerpen Keluarga']"
2767,['Cerpen Keluarga']
2768,['Cerpen Remaja']
2769,"['Cerpen Cinta Sedih', 'Cerpen Fantasi (Fiksi)', 'Cerpen Kehidupan']"
2770,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
2771,"['Cerpen Cinta', 'Cerpen Remaja']"
2772,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Sedih']"
2773,['Cerpen Cinta']
2774,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
2775,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Cinta Sedih']"
2776,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Persahabatan']"
2777,[]
2778,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
2779,"['Cerpen Keluarga', 'Cerpen Sedih']"
2780,"['Cerpen Remaja', 'Cerpen Persahabatan']"
2781,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
2782,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
2783,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Kehidupan']"
2784,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja']"
2785,['Cerpen Fantasi (Fiksi)']
2786,['Cerpen Sedih']
2787,"['Cerpen Keluarga', 'Cerpen Sedih']"
2788,['Cerpen Keluarga']
2789,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati']"
2790,"['Cerpen Sedih', 'Cerpen Keluarga']"
2791,[]
2792,"['Cerpen Cinta Sedih', 'Cerpen Cinta']"
2793,"['Cerpen Kehidupan', 'Cerpen Sedih', 'Cerpen Cinta Sedih', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga']"
2794,[]
2795,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Anak']"
2796,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
2797,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Cinta Sedih', 'Cerpen Sedih']"
2798,[]
2799,[]
2800,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
2801,"['Cerpen Keluarga', 'Cerpen Sedih']"
2802,"['Cerpen Persahabatan', 'Cerpen Cinta']"
2803,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati', 'Cerpen Cinta']"
2804,['Cerpen Fantasi (Fiksi)']
2805,[]
2806,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
2807,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
2808,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Persahabatan', 'Cerpen Patah Hati']"
2809,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Cinta Sedih']"
2810,['Cerpen Cinta']
2811,['Cerpen Remaja']
2812,"['Cerpen Cinta Sedih', 'Cerpen Fantasi (Fiksi)', 'Cerpen Cinta', 'Cerpen Patah Hati']"
2813,"['Cerpen Persahabatan', 'Cerpen Cinta']"
2814,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Cinta Sedih']"
2815,['Cerpen Cinta']
2816,['Cerpen Kehidupan']
2817,[]
2818,['Cerpen Cinta']
2819,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
2820,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
2821,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja']"
2822,['Cerpen Cinta Sedih']
2823,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
2824,[]
2825,"['Cerpen Cinta', 'Cerpen Remaja']"
2826,"['Cerpen Keluarga', 'Cerpen Sedih']"
2827,"['Cerpen Remaja', 'Cerpen Cinta', 'Cerpen Persahabatan']"
2828,"['Cerpen Keluarga', 'Cerpen Sedih']"
2829,"['Cerpen Keluarga', 'Cerpen Sedih']"
2830,[]
2831,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati']"
2832,"['Cerpen Remaja', 'Cerpen Keluarga', 'Cerpen Anak']"
2833,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
2834,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja']"
2835,"['Cerpen Keluarga', 'Cerpen Anak', 'Cerpen Sedih']"
2836,['Cerpen Anak']
2837,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Sedih', 'Cerpen Keluarga']"
2838,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Persahabatan']"
2839,"['Cerpen Cinta', 'Cerpen Patah Hati', 'Cerpen Cinta Sedih', 'Cerpen Remaja']"
2840,[]
2841,[]
2842,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
2843,"['Cerpen Anak', 'Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Persahabatan']"
2844,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
2845,['Cerpen Anak']
2846,['Cerpen Keluarga']
2847,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
2848,"['Cerpen Cinta', 'Cerpen Remaja']"
2849,"['Cerpen Remaja', 'Cerpen Cinta', 'Cerpen Persahabatan']"
2850,"['Cerpen Remaja', 'Cerpen Cinta', 'Cerpen Persahabatan']"
2851,"['Cerpen Persahabatan', 'Cerpen Cinta']"
2852,"['Cerpen Remaja', 'Cerpen Cinta']"
2853,"['Cerpen Keluarga', 'Cerpen Sedih']"
2854,"['Cerpen Keluarga', 'Cerpen Sedih']"
2855,"['Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Anak']"
2856,"['Cerpen Anak', 'Cerpen Keluarga', 'Cerpen Sedih']"
2857,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
2858,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
2859,['Cerpen Keluarga']
2860,[]
2861,"['Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Cinta']"
2862,"['Cerpen Remaja', 'Cerpen Persahabatan']"
2863,"['Cerpen Keluarga', 'Cerpen Kehidupan']"
2864,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2865,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Patah Hati']"
2866,"['Cerpen Cinta Sedih', 'Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Sedih']"
2867,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati', 'Cerpen Remaja', 'Cerpen Persahabatan']"
2868,"['Cerpen Fantasi (Fiksi)', 'Cerpen Kehidupan', 'Cerpen Keluarga']"
2869,['Cerpen Remaja']
2870,"['Cerpen Keluarga', 'Cerpen Sedih']"
2871,"['Cerpen Cinta', 'Cerpen Persahabatan']"
2872,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Remaja', 'Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Patah Hati']"
2873,"['Cerpen Cinta Sedih', 'Cerpen Keluarga', 'Cerpen Sedih']"
2874,"['Cerpen Kehidupan', 'Cerpen Keluarga']"
2875,"['Cerpen Cinta Sedih', 'Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Sedih', 'Cerpen Patah Hati']"
2876,['Cerpen Remaja']
2877,"['Cerpen Fantasi (Fiksi)', 'Cerpen Anak']"
2878,['Cerpen Cinta Sedih']
2879,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
2880,['Cerpen Fantasi (Fiksi)']
2881,"['Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Cinta']"
2882,['Cerpen Persahabatan']
2883,['Cerpen Remaja']
2884,"['Cerpen Cinta Sedih', 'Cerpen Fantasi (Fiksi)', 'Cerpen Keluarga', 'Cerpen Sedih']"
2885,"['Cerpen Patah Hati', 'Cerpen Cinta']"
2886,"['Cerpen Persahabatan', 'Cerpen Remaja', 'Cerpen Cinta']"
2887,"['Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Cinta Sedih']"
2888,[]
2889,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2890,"['Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Anak']"
2891,"['Cerpen Sedih', 'Cerpen Keluarga']"
2892,"['Cerpen Keluarga', 'Cerpen Sedih']"
2893,"['Cerpen Anak', 'Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih', 'Cerpen Persahabatan', 'Cerpen Remaja']"
2894,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati']"
2895,"['Cerpen Persahabatan', 'Cerpen Fantasi (Fiksi)']"
2896,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
2897,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2898,"['Cerpen Cinta Sedih', 'Cerpen Sedih', 'Cerpen Keluarga']"
2899,['Cerpen Fantasi (Fiksi)']
2900,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Cinta Sedih']"
2901,[]
2902,"['Cerpen Cinta Sedih', 'Cerpen Keluarga']"
2903,"['Cerpen Sedih', 'Cerpen Cinta Sedih']"
2904,"['Cerpen Fantasi (Fiksi)', 'Cerpen Anak']"
2905,"['Cerpen Fantasi (Fiksi)', 'Cerpen Sedih']"
2906,"['Cerpen Anak', 'Cerpen Fantasi (Fiksi)']"
2907,"['Cerpen Remaja', 'Cerpen Cinta']"
2908,['Cerpen Fantasi (Fiksi)']
2909,"['Cerpen Keluarga', 'Cerpen Sedih']"
2910,['Cerpen Fantasi (Fiksi)']
2911,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Patah Hati', 'Cerpen Persahabatan']"
2912,"['Cerpen Kehidupan', 'Cerpen Cinta Sedih', 'Cerpen Sedih', 'Cerpen Keluarga']"
2913,"['Cerpen Remaja', 'Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Persahabatan']"
2914,"['Cerpen Keluarga', 'Cerpen Sedih']"
2915,['Cerpen Remaja']
2916,['Cerpen Persahabatan']
2917,"['Cerpen Keluarga', 'Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)']"
2918,[]
2919,['Cerpen Cinta']
2920,['Cerpen Kehidupan']
2921,[]
2922,"['Cerpen Kehidupan', 'Cerpen Fantasi (Fiksi)', 'Cerpen Remaja']"
2923,"['Cerpen Cinta Sedih', 'Cerpen Cinta', 'Cerpen Patah Hati']"
2924,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2925,"['Cerpen Persahabatan', 'Cerpen Cinta']"
2926,['Cerpen Cinta']
2927,"['Cerpen Anak', 'Cerpen Keluarga', 'Cerpen Sedih']"
2928,[]
2929,[]
2930,"['Cerpen Anak', 'Cerpen Cinta', 'Cerpen Kehidupan']"
2931,[]
2932,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2933,"['Cerpen Persahabatan', 'Cerpen Remaja']"
2934,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja', 'Cerpen Sedih']"
2935,"['Cerpen Cinta Sedih', 'Cerpen Patah Hati']"
2936,"['Cerpen Anak', 'Cerpen Keluarga']"
2937,"['Cerpen Keluarga', 'Cerpen Sedih']"
2938,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
2939,"['Cerpen Kehidupan', 'Cerpen Keluarga', 'Cerpen Sedih']"
2940,['Cerpen Kehidupan']
2941,"['Cerpen Anak', 'Cerpen Persahabatan', 'Cerpen Remaja']"
2942,[]
2943,"['Cerpen Persahabatan', 'Cerpen Cinta', 'Cerpen Remaja']"
2944,['Cerpen Keluarga']
2945,['Cerpen Keluarga']
2946,"['Cerpen Cinta', 'Cerpen Cinta Sedih']"
2947,"['Cerpen Cinta Sedih', 'Cerpen Fantasi (Fiksi)']"
2948,[]
